site,link,title 
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxbusiness.com/features/2017/04/06/thousands-uber-and-lyft-massachusetts-drivers-fail-new-background-checks.html,Thousands of Uber and Lyft Massachusetts Drivers Fail New Background Checks
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxbusiness.com/features/2017/04/06/dustin-johnson-could-miss-masters-but-still-seen-as-winning.html,"Dustin Johnson to Miss Masters, but Still Seen as Winning"
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxbusiness.com/politics/2017/04/06/us-china-visit-why-trump-is-in-drivers-seat.html,"US, China Visit: Why Trump is in the Driver's Seat"
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxbusiness.com/,Continue to Fox Business
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,//www.foxnewsgo.com,Fox News Go
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,#, 
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/fnctv/index.html,Full Schedule
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://video.foxnews.com/v/5388402533001/?playlist_id=2114913880001,"
    , 
    ,
  "
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://video.foxnews.com/v/5388272814001/?playlist_id=2114913880001,"
    , 
    ,
  "
Google News,https://www.google.com/webhp?tab=nw,Search
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Technology,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Blotter,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Sports,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/topics/news/weather.htm,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",#,"
                    ,
                    ,
                "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/GMA,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/WN,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Nightline,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/2020,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/ThisWeek,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/WhatWouldYouDo,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",#,"
                    ,
                    ,
                "
Yahoo News - Latest News & Headlines,/news/senate-republicans-praise-trump-removing-bannon-nsc-post-210124808.html,Senate Republicans praise Trump for removing Bannon from NSC post
Yahoo News - Latest News & Headlines,/news/m/f11e51d8-aa34-3377-9358-a25fff06c260/ss_steve-bannon-wanted-to-resign.html,
Yahoo News - Latest News & Headlines,/news/m/6ec028d4-e2de-3de1-a9b2-0bd4002c2dc6/ss_steve-bannon-is-losing-to-the.html,
Yahoo News - Latest News & Headlines,/news/consequences-no-one-believing-trump-190416178.html,The Consequences of No One Believing What Trump Says
Yahoo News - Latest News & Headlines,/news/trump-warns-something-happen-syria-attack-202314794.html,
Yahoo News - Latest News & Headlines,/news/trump-considers-war-syria-chemical-attack-213031652.html,
Yahoo News - Latest News & Headlines,/news/harlan-county-kentucky-coal-mining-museum-putting-solar-panels-roof-163133141.html,"Harlan County, Ky., has a coal-mining museum. It’s putting solar panels on the roof."
Yahoo News - Latest News & Headlines,/news/m/64eb90cc-8645-3583-8250-5f12d2896867/ss_kentucky-coal-mining-museum.html,
Yahoo News - Latest News & Headlines,/news/m/471add5c-836c-3851-9e6d-25f84a96a0a5/kentucky-has-a-museum.html,
Yahoo News - Latest News & Headlines,/news/former-mexican-cartel-head-gets-life-drug-smuggling-222610879.html,Former Mexican cartel head gets life for drug smuggling
Yahoo News - Latest News & Headlines,/news/m/f02f20aa-9767-3d7f-a9fb-dc5711d00f38/ss_mexican-drug-cartel-boss.html,
Yahoo News - Latest News & Headlines,/news/m/16171b1c-4468-3995-b6b0-85cc06eb99f1/ss_chicago-feds%3A-top-mexican-cop.html,
Yahoo News - Latest News & Headlines,/news/angry-ford-mechanic-emerges-french-debate-star-153603702.html,Angry Ford mechanic emerges as French debate star
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/arts/la-et-cm-lacma-design-20170406-htmlstory.html#nt=oft07a-2gp1,
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/arts/#nt=oft07a-2gp1,ARTS & CULTURE
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/arts/la-et-cm-lacma-design-20170406-htmlstory.html#nt=oft07a-2gp1,Tan is the new black: Latest LACMA design calls for changes in color and other details
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/#nt=outfit,VIEW MORE
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/music/#nt=oft02a-6la1,MUSIC
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/music/la-et-ms-paul-oneill-trans-siberian-orchestra-20170406-story.html#nt=oft02a-6la1,Paul O'Neill created an over-the-top legacy with Trans-Siberian Orchestra
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/music/la-et-ms-paul-oneill-trans-siberian-orchestra-20170406-story.html#nt=oft02a-6la1,
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/movies/la-et-mn-your-name-review-20170406-story.html#nt=oft02a-6gp2,
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/movies/#nt=oft02a-6gp2,MOVIES
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/movies/la-et-mn-your-name-review-20170406-story.html#nt=oft02a-6gp2,Bodies swap and destinies change in the gorgeous animated Japanese blockbuster 'Your Name.'
"CNN - Breaking News, Latest News and Videos",/specials/travel/aviation-more,Aviation + Beyond
"CNN - Breaking News, Latest News and Videos",//bleacherreport.com,
"CNN - Breaking News, Latest News and Videos",//bleacherreport.com/nfl,Pro Football
"CNN - Breaking News, Latest News and Videos",//bleacherreport.com/college-football,College Football
"CNN - Breaking News, Latest News and Videos",//bleacherreport.com/nba,Basketball
"CNN - Breaking News, Latest News and Videos",//bleacherreport.com/mlb,Baseball
"CNN - Breaking News, Latest News and Videos",//bleacherreport.com/world-football,Soccer
"CNN - Breaking News, Latest News and Videos",/living,Living
"CNN - Breaking News, Latest News and Videos",/specials/living/eatocracy,Food
"CNN - Breaking News, Latest News and Videos",/specials/living/relationships,Relationships
"CNN - Breaking News, Latest News and Videos",/specials/belief,Religion
"CNN - Breaking News, Latest News and Videos",/videos,Video
"Home - BBC News,BBC News",/news/world/us_and_canada,
"Home - BBC News,BBC News",/news/world-us-canada-39520006,
"Home - BBC News,BBC News",/news/world/us_and_canada,
"Home - BBC News,BBC News",/news/world-us-canada-39511940,
"Home - BBC News,BBC News",/news/world/us_and_canada,
"Home - BBC News,BBC News",/news/world-us-canada-39515098,
"Home - BBC News,BBC News",/news/world/us_and_canada,
"Home - BBC News,BBC News",/news/world-middle-east-39519634,
"Home - BBC News,BBC News",/news/world/middle_east,
"Home - BBC News,BBC News",/news/world-us-canada-39515098,
"Home - BBC News,BBC News",/news/world/us_and_canada,
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/inpictures,"
pictures
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/crosswords,"
crosswords
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.facebook.com/theguardian,"
,
Facebook
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://twitter.com/guardian,"
,
Twitter
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news,"
US
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/world,"
world
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news/us-politics,"
US politics
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/business,"
business
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/science,"
science
"
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/white-house/trump-president-xi-jinping-meet-set-framework-future-relations-n742736,"
                                      ,
                                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/white-house/trump-president-xi-jinping-meet-set-framework-future-relations-n742736,"
                                  ,
                                "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/white-house,White House
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/twitter-sues-feds-keep-anti-trump-admin-user-alt-uscis-n743566,"
                                      ,
                                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/twitter-sues-feds-keep-anti-trump-admin-user-alt-uscis-n743566,"
                                  ,
                                "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news,U.S. news
