link,title,site 
http://nba.nbcsports.com/2017/04/06/thabo-sefolosha-will-get-4-million-in-nypd-lawsuit?cid=eref:nbcnews:text,"
                            NBC Sports
                          ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://profootballtalk.nbcsports.com/2017/04/06/report-seahawks-looking-for-player-and-a-high-pick-for-richard-sherman?cid=eref:nbcnews:text,"
                          ,
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://profootballtalk.nbcsports.com/2017/04/06/report-seahawks-looking-for-player-and-a-high-pick-for-richard-sherman?cid=eref:nbcnews:text,"
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://profootballtalk.nbcsports.com/2017/04/06/report-seahawks-looking-for-player-and-a-high-pick-for-richard-sherman?cid=eref:nbcnews:text,"
                            NBC Sports
                          ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.nbcnews.com/id/31066137/media-kit/,advertisement,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.huffingtonpost.com/entry/republicans-trouble-governing-vacation_us_58e6aef4e4b0cdad578e49b9?nnh&ncid=inblnkushpmg00000009,House Republicans Were Handed A Historic Opportunity. They're Blowing It.,Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/entry/republicans-trouble-governing-vacation_us_58e6aef4e4b0cdad578e49b9?nnh&ncid=inblnkushpmg00000009,"
,
",Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/entry/family-immigrant-detention-texas_us_58e6930be4b05894715f103b?3l&ncid=inblnkushpmg00000009,Family Immigrant Detention Centers Struggle To Get Child Care Licenses,Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/entry/family-immigrant-detention-texas_us_58e6930be4b05894715f103b?3l&ncid=inblnkushpmg00000009,"
,
",Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/entry/turkish-ministry-syria-sarin_us_58e67b8ae4b07da8132496cd?ei&ncid=inblnkushpmg00000009,Turkey Says Tests On Victims Point To Sarin Exposure,Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/entry/russia-syria-gas-attack-reax_us_58e61e56e4b0fe4ce0887280?ncid=inblnkushpmg00000009,"Russia Calls Syria Gas Attack A 'Monstrous Crime,' But Refuses To Trust U.S. Conclusions",Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/entry/syrian-chemical-attack-is-assads-message-to-the-world-activists-say_us_58e3ffdde4b0f4a923b2f581?nl&ncid=inblnkushpmg00000009&ncid=inblnkushpmg00000009,"Chemical Attack Is Assad's Message To The World, Experts Say",Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/entry/turkish-ministry-syria-sarin_us_58e67b8ae4b07da8132496cd?ei&ncid=inblnkushpmg00000009,"
,
",Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/entry/kansas-special-election-congress_us_58e6ac26e4b0ace57cc0b43a?9s9&ncid=inblnkushpmg00000009,Special Election In Deep-Red Kansas Is Scaring Republicans,Breaking News and Opinion on The Huffington Post | The Huffington Post
https://www.washingtonpost.com/powerpost/senate-poised-for-historic-clash-over-supreme-court-nominee-neil-gorsuch/2017/04/06/40295376-1aba-11e7-855e-4824bbb5d748_story.html,Senate Republicans use ‘nuclear option’ to break filibuster on Gorsuch," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/powerpost/wp/2017/04/05/a-viewers-guide-to-how-the-senate-will-confirm-neil-gorsuch-to-the-supreme-court/?tid=ss_tw&utm_term=.9b8d3448a364,Analysis: Your guide to Gorsuch’s confirmation ," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/the-switch/wp/2017/04/06/the-government-is-demanding-to-know-who-this-trump-critic-is-twitter-is-suing-to-keep-it-a-secret/,The government is demanding to know who this Trump critic is. Twitter is suing to keep it a secret.," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/people/hayley-tsukayama/,Hayley Tsukayama," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/politics/bannon-wants-a-war-on-washington-now-hes-part-of-one-inside-the-white-house/2017/04/06/ec4a135a-1ada-11e7-9887-1a5314b56a08_story.html,," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/politics/bannon-wants-a-war-on-washington-now-hes-part-of-one-inside-the-white-house/2017/04/06/ec4a135a-1ada-11e7-9887-1a5314b56a08_story.html,Bannon wants a war on Washington. Now he’s part of one inside the White House.," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.nytimes.com/2017/04/06/magazine/in-the-shadow-of-a-fairy-tale.html,"

                    ,
        
        ,
    ","The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/2017/04/06/magazine/egg-cheese-and-toast-mumbai-style.html,"
            Eat: Egg, Cheese and Toast, Mumbai Style        ","The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/2017/04/06/magazine/letter-of-recommendation-berliner-fernsehturm.html,"
            Letter of Recommendation: Letter of Recommendation: Berliner Fernsehturm        ","The New York Times - Breaking News, World News & Multimedia"
http://www.nytimes.com/pages/automobiles/index.html,Automobiles »,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/2017/04/05/business/dealbook/germany-us-trade-trump.html,"

                    ,
        
        ,
    ","The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/2017/04/06/automobiles/autoreviews/video-review-hardtop-mx-5-miata-rf-gains-elegance-but-loses-openness.html,"
            Driven: Video Review: Hardtop MX-5 Miata RF Gains Elegance but Loses Openness        ","The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/2017/04/06/automobiles/wheels/cars-facial-recognition-expressions.html,"
            Wheels: Soon, Your Car May Be Able to Read Your Expressions        ","The New York Times - Breaking News, World News & Multimedia"
http://www.nytimes.com/section/t-magazine,T Magazine »,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/2017/04/05/t-magazine/father-john-misty-patton-oswalt-interview-conversation.html,"

                    ,
        
        ,
    ","The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/interactive/2017/04/06/t-magazine/mens-tank-top.html,"
            Men’s Fashion: The Simple Tank Top        ","The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/2017/04/06/t-magazine/end-of-the-world.html,"
            Sign of the Times: Why Are We So Obsessed With the End of the World?        ","The New York Times - Breaking News, World News & Multimedia"
/opinion/opinion-la/la-ol-bernie-sanders-loses-congressional-20170405-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,L.A. voters didn't just turn their backs on...,"Los Angeles Times - California, national and world news - Los Angeles Times"
/opinion/editorials/la-ed-college-freespeech-20170405-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        ,"Los Angeles Times - California, national and world news - Los Angeles Times"
/opinion/editorials/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Editorial,"Los Angeles Times - California, national and world news - Los Angeles Times"
/opinion/editorials/la-ed-college-freespeech-20170405-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Don’t squeeze free speech on college campuses,"Los Angeles Times - California, national and world news - Los Angeles Times"
#,,"Los Angeles Times - California, national and world news - Los Angeles Times"
#,,"Los Angeles Times - California, national and world news - Los Angeles Times"
/travel/#nt=outfit,VIEW MORE,"Los Angeles Times - California, national and world news - Los Angeles Times"
/travel/#nt=oft02a-19la1,TRAVEL,"Los Angeles Times - California, national and world news - Los Angeles Times"
https://www.theguardian.com/us-news/2017/apr/03/working-class-hero-john-lennon-protest-playlist-no-5," , ","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us-news/2017/apr/03/working-class-hero-john-lennon-protest-playlist-no-5,Working Class Hero by John Lennon,"News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/content-funding,"Learn more about Guardian Labs content , ","News, sport and opinion from the Guardian's US edition | The Guardian"
/personal-investments,Personal investments: big names making an everyday impact,"News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/guardian-labs-us," , , ","News, sport and opinion from the Guardian's US edition | The Guardian"
/personal-investments/ng-interactive/2017/mar/29/derrick-brooks-football-kids-charities-financial-literacy-education," ,
,
, ","News, sport and opinion from the Guardian's US edition | The Guardian"
http://abcnews.go.com/US/doctor-works-create-cancer-fighting-video-game-honor/story?id=46572981,"
	                                         ,
	                                     ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/US/doctor-works-create-cancer-fighting-video-game-honor/story?id=46572981,"
		                                        Doctor works to create cancer-fighting video game in honor of late patient
		                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/US/year-heart-defect-joins-youth-baseball-team/story?id=46578734,"
	                                         ,
	                                     ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/US/year-heart-defect-joins-youth-baseball-team/story?id=46578734,"
		                                        8-year-old with heart defect joins youth baseball team
		                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/Lifestyle/high-school-junior-takes-93-year-grandmother-prom/story?id=46565830,"
	                                         ,
	                                     ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/Lifestyle/high-school-junior-takes-93-year-grandmother-prom/story?id=46565830,"
		                                        High school junior takes his 93-year-old grandmother to prom
		                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/Lifestyle/firefighters-honor-family-returned-lost-wallet-2k-cash/story?id=46541961,"
	                                         ,
	                                     ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/Lifestyle/firefighters-honor-family-returned-lost-wallet-2k-cash/story?id=46541961,"
		                                        Firefighters honor family that returned lost wallet
		                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/International/wireStory/iraqi-city-suffering-months-run-46618499,Iraqi city suffering months after ISIS was run out,"ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/Entertainment/girlfriend-pitcher-died-boating-crash-opens-daughter-born/story?id=46619456,Girlfriend of late pitcher discusses newborn daughter,"ABC News – Breaking News, Latest News, Headlines & Videos"
