link,title,site 
/author/zac-thompson,"
",Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/entry/the-history-of-psychiatry-and-gay-conversion-therapy_us_58ed4ed4e4b0ea028d568dcd?k7c&ncid=inblnkushpmg00000009,"
,
",Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/entry/sean-spicer-hitler-chemical-weapons_us_58ed281ce4b0ca64d919f762?ncid=inblnkushpmg00000009,A Second-By-Second Breakdown Of Sean Spicer’s Holocaust Comments,Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/entry/sean-spicer-hitler-chemical-weapons_us_58ed281ce4b0ca64d919f762?ncid=inblnkushpmg00000009,"
,
",Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/entry/the-rock-confirms-yes-he-can-move-a-torpedo-with-his-bare-hand_us_58ed3893e4b0ca64d91a1e2a?g3k&ncid=inblnkushpmg00000009,The Rock Confirms He Can Move A Torpedo With His Bare Hand,Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/entry/the-rock-confirms-yes-he-can-move-a-torpedo-with-his-bare-hand_us_58ed3893e4b0ca64d91a1e2a?g3k&ncid=inblnkushpmg00000009,"
,
",Breaking News and Opinion on The Huffington Post | The Huffington Post
//bleacherreport.com,,"CNN - Breaking News, Latest News and Videos"
//bleacherreport.com/nfl,Pro Football,"CNN - Breaking News, Latest News and Videos"
//bleacherreport.com/college-football,College Football,"CNN - Breaking News, Latest News and Videos"
//bleacherreport.com/nba,Basketball,"CNN - Breaking News, Latest News and Videos"
//bleacherreport.com/mlb,Baseball,"CNN - Breaking News, Latest News and Videos"
//bleacherreport.com/world-football,Soccer,"CNN - Breaking News, Latest News and Videos"
/living,Living,"CNN - Breaking News, Latest News and Videos"
/specials/living/eatocracy,Food,"CNN - Breaking News, Latest News and Videos"
/specials/living/relationships,Relationships,"CNN - Breaking News, Latest News and Videos"
/specials/belief,Religion,"CNN - Breaking News, Latest News and Videos"
/videos,Video,"CNN - Breaking News, Latest News and Videos"
//cnn.it/go2,Live TV ,"CNN - Breaking News, Latest News and Videos"
/specials/digital-studios,Digital Studios,"CNN - Breaking News, Latest News and Videos"
/specials/videos/digital-shorts,CNN Films,"CNN - Breaking News, Latest News and Videos"
/local/lanow/#nt=oft02a-8li3,L.A. Now,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/lanow/la-me-ln-no-charges-seal-training-drowning-20170411-story.html#nt=oft02a-8li3,,"Los Angeles Times - California, national and world news - Los Angeles Times"
/visuals/video/#nt=oft02a-8gp4,view more videos,"Los Angeles Times - California, national and world news - Los Angeles Times"
/sports/93018784-132.html#nt=oft02a-8gp4,,"Los Angeles Times - California, national and world news - Los Angeles Times"
/sports/#nt=oft02a-8gp4,Sports,"Los Angeles Times - California, national and world news - Los Angeles Times"
/sports/93018784-132.html#nt=oft02a-8gp4,Do you have what it takes to be a Laker Girl?,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/lanow/93025417-132.html#nt=oft02a-8gp4,,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/lanow/#nt=oft02a-8gp4,L.A. Now,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/lanow/93025417-132.html#nt=oft02a-8gp4,Residents grieve for San Bernardino school shooting victims,"Los Angeles Times - California, national and world news - Los Angeles Times"
http://events.latimes.com/festivalofbooks/,,"Los Angeles Times - California, national and world news - Los Angeles Times"
http://events.latimes.com/festivalofbooks/,"On April 22-23, join 600+ authors and performers — admission is free","Los Angeles Times - California, national and world news - Los Angeles Times"
http://events.latimes.com/festivalofbooks/,learn more,"Los Angeles Times - California, national and world news - Los Angeles Times"
https://twitter.com/BBCWorld,Twitter,"Home - BBC News,BBC News"
http://pages.email.bbc.com/subscribe,Get BBC News in your inbox,"Home - BBC News,BBC News"
http://feeds.bbci.co.uk/news/rss.xml?edition=us,RSS News Feed,"Home - BBC News,BBC News"
/news,"
                        ,
                    ","Home - BBC News,BBC News"
/news/video_and_audio/headlines,"
                        ,
                    ","Home - BBC News,BBC News"
/news/world,"
                        ,
                    ","Home - BBC News,BBC News"
/news/world,,"Home - BBC News,BBC News"
/news/world/africa,,"Home - BBC News,BBC News"
/news/world/asia,,"Home - BBC News,BBC News"
/news/world/australia,,"Home - BBC News,BBC News"
/news/world/europe,,"Home - BBC News,BBC News"
/news/world/latin_america,,"Home - BBC News,BBC News"
https://disneyprivacycenter.com/notice-to-california-residents/,,"ABC News – Breaking News, Latest News, Headlines & Videos"
https://disneyprivacycenter.com/kids-privacy-policy/english/,,"ABC News – Breaking News, Latest News, Headlines & Videos"
http://preferences-mgr.truste.com/?type=abcnews&affiliateId=11,,"ABC News – Breaking News, Latest News, Headlines & Videos"
http://disneytermsofuse.com,,"ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/Site/page?id=3068843,,"ABC News – Breaking News, Latest News, Headlines & Videos"
#,Shows,"ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/GMA,"
                                        ,
                                        ,
                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/WN,"
                                        ,
                                        ,
                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/Nightline,"
                                        ,
                                        ,
                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/2020,"
                                        ,
                                        ,
                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/ThisWeek,"
                                        ,
                                        ,
                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://abcnews.go.com/WhatWouldYouDo,"
                                        ,
                                        ,
                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://www.wsj.com/public/page/news-wall-street-heard.html,Heard on the Street,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/video/browse/business,Business Video,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/public/page/journal-report.html,Journal Report,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/podcasts/latest/wsj-whats-news,Business Podcast,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
https://www.wsj.com/news/technology,,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
https://www.wsj.com/news/cio-journal,CIO Journal,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/news/author/8489,Geoffrey Fowler,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/news/author/8003,Christopher Mims,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/news/author/7872,Joanna Stern,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/news/author/8315,Li Yuan,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://graphics.wsj.com/billion-dollar-club/,Billion Dollar Startup Club,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
/story/life/music/2017/04/11/j-geils-1980s-j-geils-band-found-dead-his-groton-mass-home/100350664/,,USA TODAY: Latest World and US News  - USATODAY.com
/story/news/politics/onpolitics/2017/04/11/spicer-hitler-didnt-even-sink-to-using-chemical-weapons/100333958/,,USA TODAY: Latest World and US News  - USATODAY.com
/story/news/nation-now/2017/04/11/yes-your-grandmother-having-sex/100122980/,,USA TODAY: Latest World and US News  - USATODAY.com
/story/travel/nation-now/2017/04/11/united-isnt-even-airline-most-likely-boot-you/100342202/,,USA TODAY: Latest World and US News  - USATODAY.com
/story/sports/nba/mavericks/2017/04/11/tony-romo-honored-pregame-dallas-cowboys/100331060/,,USA TODAY: Latest World and US News  - USATODAY.com
/story/life/tv/2017/04/11/reports-caitlyn-jenners-new-memoir-says-she-had-sex-change-surgery/100329368/,,USA TODAY: Latest World and US News  - USATODAY.com
/story/news/nation/2017/04/11/united-ceo-employees-followed-procedures-flier-belligerent/100317166/,,USA TODAY: Latest World and US News  - USATODAY.com
/story/sports/soccer/2017/04/11/borussia-dortmund-explosion-team-bus/100333596/,,USA TODAY: Latest World and US News  - USATODAY.com
/story/news/politics/onpolitics/2017/04/11/attendees-chant-you-lie-rep-joe-wilson/100331788/,,USA TODAY: Latest World and US News  - USATODAY.com
/story/life/2017/04/11/latest-update-michael-buble-son-doing-well-after-cancer-treatment/100345476/,,USA TODAY: Latest World and US News  - USATODAY.com
/story/news/politics/2017/04/11/kay-ivey-asks-for-jon-mason-resignation/100350042/,,USA TODAY: Latest World and US News  - USATODAY.com
/story/tech/news/2017/04/11/toshiba-us-going-concern-americas-tvs/100323986/,,USA TODAY: Latest World and US News  - USATODAY.com
http://www.today.com/video/see-hero-doctor-peter-gold-watch-his-own-shooting-for-the-first-time-918572611939,"
                                        ,
                                      ,
                                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news,U.S. news,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news/u-s-not-among-world-s-top-5-executioners-first-n745211,"
                                        ,
                                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news/u-s-not-among-world-s-top-5-executioners-first-n745211,"
                                    ,
                                  ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news,U.S. news,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/markets/sec-cracks-down-fake-stock-news-n745141,"
                                        ,
                                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/markets/sec-cracks-down-fake-stock-news-n745141,"
                                    ,
                                  ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
